order_id,customer_id,order_date,order_status,promotion_id,order_channel,order_value,attributed_to_promo,customer_segment_at_time
13570,1753,2024-09-14 13:45:11.946040,PAID,,SMS,172.92,False,High_Value
13571,966,2025-04-20 13:27:13.182265,PAID,1276,Push,187.78,True,New_Customer
13572,470,2024-07-06 03:13:17.307835,PAID,,Direct,109.6,False,Medium_Value
13573,1840,2024-07-09 11:27:04.431324,PAID,,Push,76.9,False,New_Customer
13574,486,2025-04-30 03:04:50.808495,CANCEL,,Push,90.74,False,New_Customer
13575,305,2025-02-27 14:28:42.717603,PAID,,Push,141.9,False,New_Customer
13576,1347,2025-03-29 20:34:20.027031,PAID,650,Push,109.05,True,Low_Value
13577,376,2024-07-08 08:22:25.949486,CANCEL,,Direct,79.91,False,Medium_Value
13578,62,2025-04-18 07:23:54.791602,PAID,,SMS,519.75,False,High_Value
13579,628,2025-05-06 02:22:46.461643,PAID,1360,Push,464.03,True,High_Value
13580,1030,2024-08-04 05:03:16.853370,PAID,349,Direct,69.77,True,New_Customer
13581,899,2025-02-15 15:11:06.668811,PAID,,Email,218.78,False,High_Value
13582,1625,2024-12-20 18:41:12.028928,PAID,,SMS,44.43,False,New_Customer
13583,1125,2024-10-10 06:08:55.337594,PAID,,Push,115.92,False,Medium_Value
13584,1470,2024-10-03 05:45:29.199716,CANCEL,726,SMS,566.26,True,High_Value
13585,1476,2024-11-23 05:45:01.813297,PAID,1064,Social,167.8,True,New_Customer
13586,955,2024-08-06 06:50:28.243379,PAID,,Email,123.99,False,New_Customer
13587,985,2025-02-03 06:24:20.791773,PAID,833,Email,34.5,True,Low_Value
13588,863,2024-10-08 18:55:01.943374,PAID,,Email,112.25,False,Low_Value
13589,1840,2025-04-25 05:23:01.249883,PAID,,Direct,68.83,False,New_Customer
13590,1348,2025-02-24 07:16:57.510420,PAID,,Social,245.16,False,High_Value
13591,489,2024-11-14 20:51:13.611104,PAID,,Social,155.2,False,Medium_Value
13592,1406,2024-07-25 19:55:34.045898,PAID,,Push,73.44,False,Low_Value
13593,1031,2025-05-26 08:59:04.736776,CANCEL,,Direct,110.82,False,Medium_Value
13594,64,2025-02-03 10:07:44.642663,PAID,,SMS,262.58,False,High_Value
13595,1582,2024-10-02 08:02:14.960465,CANCEL,,Social,125.61,False,New_Customer
13596,1220,2024-12-03 22:10:06.764179,CANCEL,,Direct,477.85,False,High_Value
13597,1066,2025-06-09 22:46:06.190011,PAID,,Email,221.9,False,High_Value
13598,342,2024-09-26 05:52:56.972116,PAID,,SMS,222.44,False,Medium_Value
13599,512,2025-03-25 12:23:50.914472,PAID,,Social,198.99,False,Medium_Value
13600,1234,2025-04-16 00:26:57.801507,PAID,,Push,109.33,False,New_Customer
13601,1867,2024-09-29 21:56:46.489482,PAID,,Push,60.86,False,Low_Value
13602,362,2025-02-06 12:34:53.036448,PAID,,Push,31.42,False,Low_Value
13603,1113,2024-10-30 00:46:35.182778,PAID,,Email,409.23,False,High_Value
13604,1477,2025-02-11 11:52:27.723283,CANCEL,,Direct,520.22,False,High_Value
13605,821,2024-12-17 22:37:29.729236,PAID,125,Email,117.76,True,Low_Value
13606,1004,2025-01-07 02:18:43.375399,PAID,,Direct,88.84,False,Medium_Value
13607,103,2024-10-09 03:36:10.024135,PAID,64,Direct,299.78,True,Medium_Value
13608,1192,2024-12-06 00:12:03.801371,PAID,,Social,454.31,False,High_Value
13609,822,2025-02-12 09:33:04.852725,PAID,,Social,368.1,False,High_Value
13610,1613,2025-05-13 22:33:54.288447,PAID,1411,Push,134.54,True,Low_Value
13611,1013,2024-07-14 02:14:09.614601,PAID,,Email,294.09,False,High_Value
13612,1893,2025-06-22 16:55:07.887313,PAID,,Push,293.63,False,High_Value
13613,1540,2024-11-04 06:26:02.339047,PAID,,SMS,99.19,False,New_Customer
13614,1147,2024-09-06 03:07:37.675478,CANCEL,,Email,115.16,False,Medium_Value
13615,1243,2025-06-12 18:39:45.687662,PAID,,Email,105.01,False,Medium_Value
13616,842,2025-04-20 22:54:31.452891,PAID,,Email,194.87,False,Medium_Value
13617,559,2025-05-03 09:24:22.648669,PAID,,Direct,22.58,False,Low_Value
13618,177,2025-05-11 12:30:46.167689,PAID,1411,Social,122.54,True,Low_Value
13619,1399,2025-02-22 17:18:12.539545,CANCEL,,SMS,64.32,False,New_Customer
13620,1127,2024-10-25 10:52:52.637899,CANCEL,,Social,327.08,False,High_Value
13621,1743,2024-11-14 20:09:55.839541,PAID,,Email,124.84,False,High_Value
13622,1363,2024-08-05 22:54:30.515713,PAID,,Social,116.16,False,New_Customer
13623,1041,2025-02-10 16:17:00.951196,PAID,,Direct,38.01,False,New_Customer
13624,995,2025-06-10 19:44:12.446458,PAID,758,Push,109.85,True,Medium_Value
13625,1797,2024-12-19 06:18:26.784958,PAID,,SMS,149.55,False,New_Customer
13626,1698,2024-09-22 00:15:14.824254,CANCEL,,SMS,207.68,False,High_Value
13627,1636,2025-04-02 22:28:14.425811,CANCEL,141,Email,87.44,True,Low_Value
13628,877,2025-03-03 08:06:33.529197,PAID,,SMS,295.96,False,High_Value
13629,978,2025-01-06 21:08:43.645645,PAID,244,Direct,145.22,True,Low_Value
13630,683,2024-09-06 15:24:35.891503,PAID,,SMS,69.73,False,New_Customer
13631,757,2025-01-03 20:48:52.816819,PAID,510,Email,121.56,True,New_Customer
13632,1918,2025-01-29 15:49:43.705973,CANCEL,,SMS,452.24,False,High_Value
13633,426,2024-12-05 12:02:30.973964,PAID,62,Email,263.7,True,High_Value
13634,842,2025-05-17 21:28:50.066577,PAID,,Email,143.65,False,Medium_Value
13635,1821,2025-03-08 04:50:52.057945,PAID,,Email,232.97,False,High_Value
13636,1106,2025-01-09 19:32:06.891411,PAID,,Social,86.02,False,Low_Value
13637,27,2024-08-07 04:26:18.189933,PAID,,SMS,62.72,False,Medium_Value
13638,1165,2024-09-02 05:53:26.689458,PAID,,SMS,313.85,False,High_Value
13639,1721,2024-07-29 18:09:10.066235,PAID,,Email,182.5,False,High_Value
13640,1053,2025-03-11 22:30:07.220896,PAID,,Direct,102.16,False,Low_Value
13641,1245,2024-11-10 04:49:25.540097,PAID,,SMS,66.01,False,Low_Value
13642,1236,2025-05-22 22:30:10.432877,PAID,,Social,328.96,False,High_Value
13643,1998,2025-01-22 19:59:00.731807,PAID,,Direct,167.26,False,High_Value
13644,1817,2025-04-08 07:40:22.668547,PAID,1093,SMS,130.11,True,New_Customer
13645,724,2024-12-14 01:48:46.483067,PAID,,Social,114.89,False,Low_Value
13646,1948,2024-12-07 10:13:30.926411,CANCEL,,Push,135.62,False,High_Value
13647,1926,2024-09-15 00:59:56.894850,PAID,,Direct,123.89,False,High_Value
13648,1112,2025-04-12 07:10:23.917722,PAID,,Email,49.79,False,Low_Value
13649,734,2024-11-07 05:27:29.734731,PAID,,Email,160.09,False,Medium_Value
13650,1823,2024-09-11 12:30:54.971334,CANCEL,,SMS,23.44,False,Low_Value
13651,89,2025-03-13 15:56:45.387945,PAID,,Email,55.84,False,Low_Value
13652,1607,2025-05-23 02:57:24.908082,CANCEL,,Social,168.7,False,New_Customer
13653,1829,2024-10-09 10:06:15.588802,PAID,,Email,121.8,False,Medium_Value
13654,1561,2025-04-24 07:15:05.176878,PAID,,Email,36.03,False,New_Customer
13655,932,2025-06-06 10:59:16.476653,PAID,,Push,45.66,False,Low_Value
13656,1273,2025-02-13 00:39:16.330377,PAID,1456,SMS,169.63,True,New_Customer
13657,482,2024-07-06 01:04:26.987686,PAID,,SMS,97.93,False,Medium_Value
13658,188,2025-05-26 05:47:21.615726,PAID,,Email,298.48,False,High_Value
13659,1325,2024-11-23 18:56:09.503176,CANCEL,,Email,48.46,False,New_Customer
13660,223,2024-08-26 10:54:59.782340,PAID,,SMS,118.45,False,New_Customer
13661,510,2024-12-03 07:54:22.996418,PAID,,Email,180.46,False,High_Value
13662,1886,2025-02-03 23:24:19.304022,PAID,,SMS,426.26,False,High_Value
13663,388,2024-11-30 13:03:55.067991,PAID,,Direct,49.18,False,New_Customer
13664,1433,2025-02-21 15:08:30.173233,CANCEL,,Email,161.54,False,Medium_Value
13665,1652,2024-10-18 00:25:31.245844,CANCEL,,Direct,207.07,False,Medium_Value
13666,1328,2024-10-01 08:08:35.495929,PAID,,Email,73.86,False,New_Customer
13667,620,2025-01-03 19:19:18.128460,PAID,,Social,158.66,False,Medium_Value
13668,1622,2024-10-14 01:51:24.307657,PAID,,SMS,56.1,False,Low_Value
13669,708,2025-05-26 12:46:19.766587,PAID,,Direct,130.39,False,New_Customer
13670,768,2025-03-01 04:51:50.336131,CANCEL,,SMS,32.01,False,Low_Value
13671,1600,2025-02-22 13:28:56.760626,PAID,113,Email,33.23,True,Low_Value
13672,1596,2024-08-28 04:13:16.708791,PAID,423,Direct,428.11,True,High_Value
13673,1970,2025-01-29 06:26:41.448954,PAID,,Email,55.97,False,New_Customer
13674,481,2024-10-21 01:32:19.507886,PAID,,Push,69.7,False,Medium_Value
13675,508,2025-01-11 00:20:48.376695,PAID,,Push,80.52,False,New_Customer
13676,418,2024-11-04 07:50:41.124660,CANCEL,,Push,385.38,False,High_Value
13677,1155,2024-08-06 09:46:16.166174,PAID,1169,SMS,603.14,True,High_Value
13678,73,2025-01-08 14:46:38.767141,PAID,,Social,302.07,False,High_Value
13679,1343,2025-06-30 00:50:21.834780,PAID,,Push,45.75,False,Low_Value
13680,1547,2025-05-03 05:00:30.041569,PAID,1390,SMS,339.52,True,Medium_Value
13681,1584,2024-08-30 05:15:15.777134,PAID,1089,Direct,116.33,True,Low_Value
13682,150,2024-09-06 22:47:00.115995,PAID,,Email,39.63,False,New_Customer
13683,1211,2025-05-25 22:14:21.233418,PAID,,Email,203.25,False,Medium_Value
13684,1661,2024-11-11 23:20:02.350429,PAID,,Direct,500.98,False,High_Value
13685,1519,2024-12-30 01:05:37.253198,PAID,1442,Direct,100.5,True,Low_Value
13686,2,2025-01-15 13:52:13.369518,PAID,,Email,380.85,False,High_Value
13687,1470,2025-03-07 17:09:15.563210,PAID,,SMS,439.75,False,High_Value
13688,978,2025-01-28 10:20:34.874911,PAID,,Social,80.28,False,Low_Value
13689,104,2025-05-18 07:24:00.303599,PAID,,Push,128.53,False,Medium_Value
13690,476,2025-05-31 19:10:54.898229,PAID,,SMS,47.39,False,New_Customer
13691,855,2025-03-14 15:29:12.696479,PAID,1060,Social,112.01,True,Low_Value
13692,1282,2024-07-25 16:27:50.016136,CANCEL,,Direct,101.7,False,Low_Value
13693,302,2025-05-05 15:42:37.454790,CANCEL,927,SMS,55.4,True,New_Customer
13694,1678,2025-01-26 09:06:14.949386,PAID,,Push,119.05,False,Medium_Value
13695,384,2025-01-28 02:11:06.304050,PAID,,SMS,54.63,False,Low_Value
13696,1441,2025-04-15 15:56:57.041779,PAID,,SMS,53.95,False,New_Customer
13697,1932,2024-10-18 00:20:24.035096,CANCEL,,Push,276.11,False,High_Value
13698,586,2024-11-13 01:22:32.785686,PAID,,Email,48.05,False,Low_Value
13699,1792,2025-05-29 21:27:25.210714,PAID,,Social,72.27,False,Low_Value
13700,1563,2025-06-10 19:39:25.422911,PAID,,Direct,438.38,False,High_Value
13701,528,2024-12-31 16:59:34.944640,PAID,,Push,145.31,False,New_Customer
13702,1264,2024-11-05 05:36:32.603322,PAID,557,Email,132.51,True,New_Customer
13703,121,2024-07-16 17:16:42.758996,PAID,,Direct,133.43,False,New_Customer
13704,61,2025-02-17 20:04:26.061129,CANCEL,1459,Email,123.86,True,Medium_Value
13705,36,2024-12-25 16:55:18.222443,PAID,15,Push,312.06,True,High_Value
13706,1607,2025-04-11 19:04:21.932450,PAID,,SMS,119.56,False,New_Customer
13707,1762,2025-02-06 18:28:49.711506,PAID,,Email,165.69,False,New_Customer
13708,245,2025-04-12 19:42:08.732020,PAID,,Email,54.87,False,Low_Value
13709,470,2025-06-11 02:43:12.126179,PAID,1436,Push,145.83,True,Medium_Value
13710,1780,2025-01-07 06:45:37.989883,PAID,1465,Email,240.19,True,Medium_Value
13711,722,2025-07-03 18:34:01.280891,PAID,538,Social,269.97,True,Medium_Value
13712,1885,2024-11-26 08:51:44.418483,PAID,,SMS,63.81,False,Low_Value
13713,1568,2025-01-05 14:45:16.056435,PAID,,SMS,87.8,False,Medium_Value
13714,431,2025-03-13 00:41:26.127038,PAID,,Social,104.25,False,New_Customer
13715,1028,2024-09-01 08:44:40.644666,PAID,,Email,88.14,False,Medium_Value
13716,1029,2024-07-06 05:54:14.690767,PAID,,Direct,80.05,False,Medium_Value
13717,1132,2025-06-08 13:25:39.288844,PAID,,Direct,193.47,False,Medium_Value
13718,528,2024-08-19 17:52:00.011940,PAID,,Push,165.54,False,New_Customer
13719,430,2025-03-23 13:06:41.513253,PAID,,SMS,134.86,False,Medium_Value
13720,1130,2024-11-14 00:15:35.964788,PAID,,SMS,91.67,False,Medium_Value
13721,1007,2024-09-06 00:56:26.546229,PAID,,SMS,127.96,False,Medium_Value
13722,1942,2025-05-19 13:08:59.742748,PAID,,Push,73.51,False,New_Customer
13723,976,2025-06-04 08:51:21.878732,PAID,318,Email,47.8,True,New_Customer
13724,1752,2024-08-08 07:27:42.299832,PAID,,SMS,150.21,False,Medium_Value
13725,1860,2025-05-09 22:57:18.314234,CANCEL,,Email,81.9,False,Low_Value
13726,472,2024-08-19 19:43:23.936597,PAID,,SMS,66.37,False,New_Customer
13727,302,2025-03-29 07:47:03.347446,CANCEL,,SMS,35.03,False,New_Customer
13728,1676,2025-01-05 12:46:43.394138,PAID,826,Push,245.66,True,New_Customer
13729,100,2025-01-29 21:36:35.133521,PAID,125,Direct,101.72,True,Low_Value
13730,747,2024-08-07 02:46:13.272283,PAID,,Social,62.55,False,Low_Value
13731,1914,2024-10-31 15:42:18.337602,PAID,560,Direct,155.77,True,Medium_Value
13732,490,2025-01-09 18:33:34.855644,PAID,,SMS,379.28,False,High_Value
13733,1094,2024-09-11 07:20:47.399619,PAID,803,Social,95.18,True,Low_Value
13734,741,2024-09-15 06:56:34.009126,PAID,,SMS,334.75,False,High_Value
13735,1404,2024-11-16 22:35:52.287080,PAID,,SMS,69.79,False,New_Customer
13736,568,2025-06-01 08:55:57.305905,PAID,,SMS,151.75,False,New_Customer
13737,1166,2025-06-07 05:06:29.311557,PAID,,SMS,353.03,False,High_Value
13738,181,2024-09-24 23:17:06.955226,PAID,,Social,344.86,False,High_Value
13739,1652,2024-09-18 05:23:51.779329,PAID,1154,Push,209.15,True,Medium_Value
13740,1870,2025-01-09 01:25:54.528970,PAID,38,Push,211.67,True,New_Customer
13741,430,2024-08-10 09:40:10.396956,PAID,,Social,117.27,False,Medium_Value
13742,578,2024-09-23 01:08:31.948738,CANCEL,405,Push,124.42,True,New_Customer
13743,183,2024-09-20 22:32:17.594379,CANCEL,,Direct,84.26,False,Medium_Value
13744,1164,2024-09-19 22:43:13.944494,PAID,,Push,31.34,False,Low_Value
13745,798,2024-07-13 02:09:31.466110,PAID,1249,Direct,168.96,True,Medium_Value
13746,1125,2025-06-05 00:27:36.835575,PAID,,Email,71.07,False,Medium_Value
13747,900,2025-06-09 04:22:26.423549,PAID,,Direct,78.74,False,New_Customer
13748,962,2025-04-23 00:42:24.843919,PAID,1278,SMS,36.94,True,Low_Value
13749,1198,2024-12-23 22:27:46.953613,PAID,,SMS,318.92,False,High_Value
13750,754,2025-02-05 11:13:57.442603,PAID,,Push,105.92,False,Low_Value
13751,1042,2024-09-13 11:08:11.926723,PAID,,SMS,163.06,False,Medium_Value
13752,1069,2024-08-15 04:58:11.704363,PAID,349,Email,200.65,True,New_Customer
13753,1514,2024-07-08 23:41:00.814986,PAID,,Push,125.72,False,New_Customer
13754,594,2025-06-16 21:54:17.045751,PAID,,Push,287.07,False,High_Value
13755,597,2024-10-07 04:20:59.177383,PAID,,Social,154.49,False,Medium_Value
13756,277,2024-09-01 07:45:38.911695,PAID,,Social,186.84,False,Medium_Value
13757,483,2024-09-22 04:17:29.211311,PAID,,Push,122.1,False,Medium_Value
13758,201,2025-03-17 15:41:14.767211,PAID,648,Social,375.36,True,High_Value
13759,1420,2025-01-28 07:25:01.479591,CANCEL,,Social,56.88,False,New_Customer
13760,1550,2025-01-15 08:42:55.710555,CANCEL,,Direct,250.77,False,High_Value
13761,1876,2024-10-08 23:03:44.047973,PAID,1144,Social,123.63,True,Medium_Value
13762,1359,2024-09-24 16:25:37.830458,PAID,,Email,35.37,False,New_Customer
13763,90,2024-09-07 11:08:53.646407,PAID,,Push,203.38,False,Medium_Value
13764,936,2025-06-12 14:51:14.002113,PAID,370,Direct,169.29,True,Medium_Value
13765,465,2024-10-20 15:50:36.225073,PAID,,Social,197.96,False,High_Value
13766,1885,2025-06-16 23:04:38.074705,PAID,317,Push,97.31,True,Low_Value
13767,111,2025-06-16 00:40:55.511551,PAID,,Email,165.43,False,Medium_Value
13768,802,2024-10-18 14:57:46.900351,PAID,43,Email,166.72,True,New_Customer
13769,1359,2024-10-12 14:27:38.479965,PAID,,Email,37.3,False,New_Customer
13770,276,2025-02-23 22:16:42.879408,CANCEL,470,Direct,72.99,True,New_Customer
13771,289,2025-02-16 15:31:19.409972,PAID,253,SMS,102.48,True,Low_Value
13772,138,2024-07-14 18:56:56.280836,PAID,,SMS,62.26,False,New_Customer
13773,332,2025-05-03 02:30:00.221611,PAID,,Social,108.4,False,Medium_Value
13774,584,2024-11-04 00:12:59.394372,CANCEL,,Push,45.77,False,Low_Value
13775,1816,2024-09-21 12:47:56.686552,PAID,,Social,59.03,False,Low_Value
13776,1323,2024-07-11 23:30:04.200484,PAID,,Email,166.74,False,Medium_Value
13777,1582,2024-12-27 05:08:30.128489,PAID,,Email,121.8,False,New_Customer
13778,1339,2025-03-09 10:35:51.351831,PAID,,Direct,75.12,False,Low_Value
13779,1247,2025-02-03 15:52:40.238747,PAID,,Email,71.95,False,New_Customer
13780,936,2025-04-14 06:50:32.093788,PAID,,Direct,168.61,False,Medium_Value
13781,201,2025-04-25 17:47:34.374186,PAID,685,Email,339.64,True,High_Value
13782,1669,2024-07-13 22:07:45.888190,PAID,,SMS,198.6,False,Medium_Value
13783,311,2025-04-28 03:04:13.718884,PAID,1036,Email,44.19,True,New_Customer
13784,558,2024-11-14 08:29:35.447092,PAID,,SMS,299.49,False,High_Value
13785,1371,2025-02-09 10:51:15.702849,PAID,,Social,54.36,False,Low_Value
13786,1319,2024-09-03 21:06:55.915074,PAID,1382,Email,665.48,True,High_Value
13787,227,2025-01-14 02:17:56.289744,PAID,,Email,34.31,False,Low_Value
13788,219,2024-09-09 09:24:50.755385,PAID,,Direct,159.11,False,Medium_Value
13789,1361,2025-05-13 03:29:32.072160,CANCEL,1214,Email,258.64,True,High_Value
13790,946,2024-11-24 23:39:16.895020,PAID,,SMS,209.47,False,Medium_Value
13791,480,2024-08-07 07:17:51.484630,PAID,,SMS,409.44,False,High_Value
13792,247,2025-05-04 19:14:23.022026,CANCEL,,Push,76.67,False,New_Customer
13793,1850,2025-05-20 02:47:01.563476,PAID,,Email,29.45,False,Low_Value
13794,816,2024-11-08 20:11:43.951149,CANCEL,,SMS,38.91,False,Low_Value
13795,348,2024-09-06 20:19:06.904745,PAID,1247,Social,322.26,True,Medium_Value
13796,547,2025-04-22 04:53:50.117288,PAID,,Direct,247.1,False,Medium_Value
13797,1902,2024-07-11 17:25:18.561611,PAID,1249,Email,124.65,True,Medium_Value
13798,1403,2024-11-03 07:42:31.870607,PAID,1325,Email,173.67,True,Medium_Value
13799,1670,2024-11-17 15:33:56.995031,PAID,,SMS,227.56,False,High_Value
13800,324,2024-07-31 06:49:13.861354,PAID,,SMS,126.49,False,Low_Value
13801,26,2025-04-19 06:31:25.578602,PAID,,Push,26.73,False,Low_Value
13802,237,2024-10-19 18:31:11.808982,PAID,,Social,178.29,False,Medium_Value
13803,1040,2025-04-01 06:56:38.042113,PAID,,Email,244.69,False,Medium_Value
13804,1697,2025-03-21 04:45:09.719412,PAID,376,SMS,275.26,True,Medium_Value
13805,367,2025-03-27 12:04:02.254689,PAID,,Social,81.14,False,Medium_Value
13806,22,2024-11-27 02:08:32.241003,PAID,,SMS,220.99,False,High_Value
13807,106,2024-10-18 17:23:30.228437,PAID,,Social,175.18,False,Medium_Value
13808,1020,2024-08-11 00:29:22.664327,PAID,120,SMS,97.29,True,Low_Value
13809,938,2025-02-26 22:37:06.585180,PAID,,Direct,118.36,False,New_Customer
13810,585,2024-08-02 21:11:05.766580,PAID,961,Email,79.66,True,New_Customer
13811,1639,2025-01-17 17:51:23.452796,PAID,,Email,49.63,False,Low_Value
13812,1254,2024-10-12 13:15:07.145158,CANCEL,,Direct,195.98,False,Medium_Value
13813,201,2024-11-11 01:55:21.528844,PAID,,Email,218.36,False,High_Value
13814,469,2025-03-02 11:58:07.743165,CANCEL,,SMS,146.82,False,Medium_Value
13815,1841,2025-06-02 23:39:34.260376,PAID,,Direct,409.8,False,High_Value
13816,214,2024-08-01 22:00:16.061958,PAID,,Social,62.65,False,New_Customer
13817,1368,2024-09-14 07:23:10.849629,PAID,,Direct,417.89,False,High_Value
13818,330,2024-09-26 03:33:28.903914,PAID,,Email,194.67,False,Medium_Value
13819,1035,2025-04-21 06:47:44.954392,PAID,,Push,141.38,False,Medium_Value
13820,1317,2024-07-09 10:21:47.892399,PAID,,Direct,101.15,False,Low_Value
13821,1054,2024-11-06 23:09:17.259040,PAID,231,Direct,152.86,True,Medium_Value
13822,1993,2025-04-08 15:39:28.845123,PAID,1093,Direct,43.72,True,New_Customer
13823,213,2025-05-08 15:25:40.347629,PAID,,SMS,133.41,False,New_Customer
13824,119,2024-12-30 09:54:15.186391,PAID,,Social,46.95,False,Low_Value
13825,406,2024-09-13 14:10:43.067229,PAID,,SMS,115.65,False,High_Value
13826,1327,2024-12-28 15:48:49.222944,PAID,,Push,117.16,False,Medium_Value
13827,794,2025-01-02 21:50:24.368252,PAID,,Direct,79.16,False,Low_Value
13828,979,2024-07-25 11:23:46.959838,CANCEL,443,SMS,108.23,True,New_Customer
13829,1689,2024-10-31 15:12:33.747649,PAID,,Social,291.93,False,High_Value
13830,1064,2025-05-28 07:39:07.721519,PAID,1469,SMS,158.68,True,New_Customer
13831,1634,2024-10-27 08:38:52.140049,PAID,240,Push,204.38,True,Medium_Value
13832,1976,2025-05-04 12:56:07.361194,PAID,216,Email,144.56,True,New_Customer
13833,1202,2024-09-15 10:20:50.227316,PAID,,Push,227.7,False,High_Value
13834,1327,2025-03-29 01:40:28.786865,CANCEL,,Push,93.35,False,Medium_Value
13835,1554,2025-02-10 08:30:01.632849,CANCEL,,Push,368.25,False,High_Value
13836,1092,2024-08-09 01:44:29.598425,PAID,1003,Email,85.36,True,Low_Value
13837,1256,2024-11-30 20:11:18.433519,PAID,,Push,144.59,False,New_Customer
13838,273,2025-03-05 05:08:49.104899,PAID,935,Email,171.59,True,New_Customer
13839,1132,2024-08-22 17:05:24.963748,CANCEL,,Push,193.79,False,Medium_Value
13840,343,2025-05-03 08:33:14.406250,PAID,,Social,280.22,False,High_Value
13841,820,2024-10-23 05:27:30.453041,PAID,,Email,208.74,False,High_Value
13842,1262,2025-04-19 10:06:35.151244,PAID,1086,Social,123.97,True,Low_Value
13843,38,2024-12-21 22:48:37.071161,PAID,,SMS,86.68,False,New_Customer
13844,428,2024-08-08 13:04:28.366292,CANCEL,,Social,79.75,False,Low_Value
13845,1663,2024-07-14 18:41:19.130908,PAID,247,SMS,54.34,True,Low_Value
13846,1523,2025-05-21 04:04:40.375574,PAID,,Email,164.69,False,Medium_Value
13847,1567,2024-12-27 08:11:31.329819,PAID,,SMS,271.21,False,High_Value
13848,1235,2025-03-20 21:57:38.016145,CANCEL,,Direct,88.34,False,Medium_Value
13849,1400,2025-01-04 10:27:22.277396,PAID,,Social,147.69,False,Medium_Value
13850,329,2025-04-18 23:13:05.565772,PAID,,Email,184.16,False,New_Customer
13851,521,2025-04-10 16:04:31.115802,CANCEL,932,SMS,127.6,True,Low_Value
13852,476,2024-09-18 13:46:47.456086,PAID,,Push,55.92,False,New_Customer
13853,329,2024-11-30 01:47:13.052170,PAID,,Email,168.04,False,New_Customer
13854,979,2025-04-26 17:09:18.263544,CANCEL,,Email,111.45,False,New_Customer
13855,1755,2025-03-08 15:10:16.998515,PAID,564,Direct,245.67,True,High_Value
13856,168,2025-02-17 11:07:25.538841,PAID,,Email,205.62,False,Medium_Value
13857,1858,2025-05-30 03:47:48.935216,PAID,,Direct,165.39,False,Medium_Value
13858,1054,2024-08-28 15:29:39.908826,PAID,,Direct,115.94,False,Medium_Value
13859,26,2025-01-14 07:35:22.878832,CANCEL,,Push,30.16,False,Low_Value
13860,970,2025-02-16 23:43:38.966347,PAID,1488,SMS,55.55,True,Low_Value
13861,1958,2024-08-02 18:39:59.460598,PAID,232,Push,211.02,True,Medium_Value
13862,1276,2025-05-28 01:26:54.975779,PAID,,SMS,114.77,False,New_Customer
13863,217,2025-01-23 22:40:39.818686,PAID,1261,Social,240.76,True,Medium_Value
13864,1496,2025-01-04 19:39:34.087286,PAID,,SMS,30.39,False,New_Customer
13865,1928,2025-02-02 07:27:22.594382,PAID,,Push,24.84,False,Low_Value
13866,288,2025-05-31 17:48:39.545341,PAID,,SMS,583.97,False,High_Value
13867,1314,2024-12-21 20:26:26.826230,CANCEL,,Social,56.82,False,New_Customer
13868,1865,2025-01-11 19:56:32.685075,PAID,125,Email,128.32,True,Low_Value
13869,1888,2025-01-27 03:02:55.052817,PAID,,Push,202.78,False,Medium_Value
13870,257,2025-03-19 13:18:40.781849,PAID,,Push,296.56,False,High_Value
13871,836,2025-01-21 20:29:12.328621,PAID,1201,Push,193.37,True,New_Customer
13872,1816,2025-03-26 16:08:51.102084,PAID,158,Direct,68.15,True,Low_Value
13873,875,2025-03-27 16:17:51.713774,PAID,516,Social,98.39,True,Low_Value
13874,331,2025-06-25 00:03:07.280193,PAID,,Social,270.89,False,High_Value
13875,1332,2025-05-26 09:42:32.712716,CANCEL,1462,Direct,35.55,True,Low_Value
13876,384,2025-01-22 21:42:50.881434,PAID,,SMS,44.13,False,Low_Value
13877,345,2024-10-09 09:05:16.032423,PAID,211,Push,67.78,True,Low_Value
13878,973,2025-01-03 12:39:03.460376,PAID,,Email,71.29,False,New_Customer
13879,1516,2025-05-25 10:51:03.109317,PAID,,Social,487.8,False,High_Value
13880,519,2024-12-10 11:46:43.916237,PAID,,Social,84.6,False,New_Customer
13881,126,2024-11-07 09:20:44.239643,PAID,,SMS,184.51,False,New_Customer
13882,252,2025-05-02 13:24:14.833694,CANCEL,,Social,46.94,False,New_Customer
13883,1358,2024-12-18 02:38:12.055754,PAID,,Push,99.86,False,Medium_Value
13884,420,2025-02-05 19:42:13.100637,PAID,1191,SMS,120.61,True,New_Customer
13885,31,2024-11-27 17:51:32.542154,PAID,,Direct,172.43,False,Medium_Value
13886,701,2025-06-11 03:28:16.569986,CANCEL,,Push,70.16,False,Low_Value
13887,1451,2024-11-10 15:31:33.609239,PAID,,Social,133.2,False,Medium_Value
13888,1285,2024-12-16 03:05:59.196795,PAID,,Email,185.99,False,Medium_Value
13889,486,2024-09-26 16:09:26.594352,CANCEL,,Push,106.43,False,New_Customer
13890,1934,2024-08-15 14:14:44.545400,PAID,,Social,82.84,False,New_Customer
13891,1230,2025-02-06 00:30:55.155504,PAID,,SMS,335.7,False,High_Value
13892,1836,2025-01-15 12:43:12.049786,PAID,826,SMS,170.48,True,New_Customer
13893,513,2025-03-09 01:52:18.194086,CANCEL,,Push,314.45,False,High_Value
13894,1899,2024-08-22 22:16:23.353463,PAID,,Direct,106.13,False,Medium_Value
13895,1569,2024-11-09 11:15:50.444281,CANCEL,,Social,219.5,False,Medium_Value
